CampaignName,ReportName,Platform,aircraftID,takeoffdatetime,zone
2011_AN_UTIG,OIB_AN_20111128010800_UTIG_Report.txt,BT-67,C-GJKB,2011-11-28T01:08:00,UTC
2011_AN_UTIG,OIB_AN_20111129004400_UTIG_Report.txt,BT-67,C-GJKB,2011-11-29T00:44:00,UTC
2011_AN_UTIG,OIB_AN_20111214084700_UTIG_Report.txt,BT-67,C-GJKB,2011-12-14T08:47:00,UTC
2011_AN_UTIG,OIB_AN_20111218211400_UTIG_Report.txt,BT-67,C-GJKB,2011-12-18T21:14:00,UTC
2011_AN_UTIG,OIB_AN_20111116005900_UTIG_Report.txt,BT-67,C-GJKB,2011-11-16T00:59:00,UTC
2011_AN_UTIG,OIB_AN_20111119010200_UTIG_Report.txt,BT-67,C-GJKB,2011-11-19T01:02:00,UTC
2011_AN_UTIG,OIB_AN_20111212012600_UTIG_Report.txt,BT-67,C-GJKB,2011-12-12T01:26:00,UTC
2011_AN_UTIG,OIB_AN_20111130025300_UTIG_Report.txt,BT-67,C-GJKB,2011-11-30T02:53:00,UTC
2011_AN_UTIG,OIB_AN_20111222215300_UTIG_Report.txt,BT-67,C-GJKB,2011-12-22T21:53:00,UTC
2011_AN_UTIG,OIB_AN_20111112005800_UTIG_Report.txt,BT-67,C-GJKB,2011-11-12T00:58:00,UTC
2011_AN_UTIG,OIB_AN_20111115014500_UTIG_Report.txt,BT-67,C-GJKB,2011-11-15T01:45:00,UTC
2011_AN_UTIG,OIB_AN_20111201221900_UTIG_Report.txt,BT-67,C-GJKB,2011-12-01T22:19:00,UTC
2011_AN_UTIG,OIB_AN_20111211024600_UTIG_Report.txt,BT-67,C-GJKB,2011-12-11T02:46:00,UTC
2011_AN_UTIG,OIB_AN_20111203035300_UTIG_Report.txt,BT-67,C-GJKB,2011-12-03T03:53:00,UTC
2011_AN_UTIG,OIB_AN_20111118010700_UTIG_Report.txt,BT-67,C-GJKB,2011-11-18T01:07:00,UTC
2011_AN_UTIG,OIB_AN_20111209071600_UTIG_Report.txt,BT-67,C-GJKB,2011-12-09T07:16:00,UTC
2011_AN_UTIG,OIB_AN_20111214024800_UTIG_Report.txt,BT-67,C-GJKB,2011-12-14T02:48:00,UTC
2011_AN_UTIG,OIB_AN_20111220202400_UTIG_Report.txt,BT-67,C-GJKB,2011-12-20T20:24:00,UTC
2011_AN_UTIG,OIB_AN_20111215011400_UTIG_Report.txt,BT-67,C-GJKB,2011-12-15T01:14:00,UTC
2011_GR_NASA,OIB_GR_20110516110400_NASA_Report.txt,P-3B,N426NA,2011-05-16T11:04:00,UTC
2011_GR_NASA,OIB_GR_20110505100500_NASA_Report.txt,B-200,N529NA,2011-05-05T10:05:00,UTC
2011_GR_NASA,OIB_GR_20110511110500_NASA_Report.txt,P-3B,N426NA,2011-05-11T11:05:00,UTC
2011_GR_NASA,OIB_GR_20110415102600_NASA_Report.txt,B-200,N529NA,2011-04-15T10:26:00,UTC
2011_GR_NASA,OIB_GR_20110418160200_NASA_Report.txt,B-200,N529NA,2011-04-18T16:02:00,UTC
2011_GR_NASA,OIB_GR_20110418101800_NASA_Report.txt,B-200,N529NA,2011-04-18T10:18:00,UTC
2011_GR_NASA,OIB_GR_20110506101300_NASA_Report.txt,B-200,N529NA,2011-05-06T10:13:00,UTC
2011_GR_NASA,OIB_GR_20110416102300_NASA_Report.txt,B-200,N529NA,2011-04-16T10:23:00,UTC
2011_GR_NASA,OIB_GR_20110428103500_NASA_Report.txt,P-3B,N426NA,2011-04-28T10:35:00,UTC
2011_GR_NASA,OIB_GR_20110414102100_NASA_Report.txt,P-3B,N426NA,2011-04-14T10:21:00,UTC
2011_GR_NASA,OIB_GR_20110416105500_NASA_Report.txt,P-3B,N426NA,2011-04-16T10:55:00,UTC
2011_GR_NASA,OIB_GR_20110326110000_NASA_Report.txt,P-3B,N426NA,2011-03-26T11:00:00,UTC
2011_GR_NASA,OIB_GR_20110509110700_NASA_Report.txt,P-3B,N426NA,2011-05-09T11:07:00,UTC
2011_GR_NASA,OIB_GR_20110502122600_NASA_Report.txt,B-200,N529NA,2011-05-02T12:26:00,UTC
2011_GR_NASA,OIB_GR_20110505135200_NASA_Report.txt,P-3B,N426NA,2011-05-05T13:52:00,UTC
2011_GR_NASA,OIB_GR_20110503103000_NASA_Report.txt,B-200,N529NA,2011-05-03T10:30:00,UTC
2011_GR_NASA,OIB_GR_20110322125300_NASA_Report.txt,P-3B,N426NA,2011-03-22T12:53:00,UTC
2011_GR_NASA,OIB_GR_20110502110100_NASA_Report.txt,P-3B,N426NA,2011-05-02T11:01:00,UTC
2011_GR_NASA,OIB_GR_20110418103300_NASA_Report.txt,P-3B,N426NA,2011-04-18T10:33:00,UTC
2011_GR_NASA,OIB_GR_20110419103900_NASA_Report.txt,B-200,N529NA,2011-04-19T10:39:00,UTC
2011_GR_NASA,OIB_GR_20110407102300_NASA_Report.txt,P-3B,N426NA,2011-04-07T10:23:00,UTC
2011_GR_NASA,OIB_GR_20110323160200_NASA_Report.txt,P-3B,N426NA,2011-03-23T16:02:00,UTC
2011_GR_NASA,OIB_GR_20110420103600_NASA_Report.txt,B-200,N529NA,2011-04-20T10:36:00,UTC
2011_GR_NASA,OIB_GR_20110422103400_NASA_Report.txt,B-200,N529NA,2011-04-22T10:34:00,UTC
2011_GR_NASA,OIB_GR_20110413101500_NASA_Report.txt,P-3B,N426NA,2011-04-13T10:15:00,UTC
2011_GR_NASA,OIB_GR_20110425102000_NASA_Report.txt,B-200,N529NA,2011-04-25T10:20:00,UTC
2011_GR_NASA,OIB_GR_20110415102100_NASA_Report.txt,P-3B,N426NA,2011-04-15T10:21:00,UTC
2011_GR_NASA,OIB_GR_20110317112000_NASA_Report.txt,P-3B,N426NA,2011-03-17T11:20:00,UTC
2011_GR_NASA,OIB_GR_20110331110600_NASA_Report.txt,P-3B,N426NA,2011-03-31T11:06:00,UTC
2011_GR_NASA,OIB_GR_20110510110300_NASA_Report.txt,P-3B,N426NA,2011-05-10T11:03:00,UTC
2011_GR_NASA,OIB_GR_20110416154400_NASA_Report.txt,B-200,N529NA,2011-04-16T15:44:00,UTC
2011_GR_NASA,OIB_GR_20110408102300_NASA_Report.txt,P-3B,N426NA,2011-04-08T10:23:00,UTC
2011_GR_NASA,OIB_GR_20110513111000_NASA_Report.txt,P-3B,N426NA,2011-05-13T11:10:00,UTC
2011_GR_NASA,OIB_GR_20110504114000_NASA_Report.txt,P-3B,N426NA,2011-05-04T11:40:00,UTC
2011_GR_NASA,OIB_GR_20110405102200_NASA_Report.txt,P-3B,N426NA,2011-04-05T10:22:00,UTC
2011_GR_NASA,OIB_GR_20110506110600_NASA_Report.txt,P-3B,N426NA,2011-05-06T11:06:00,UTC
2011_GR_NASA,OIB_GR_20110328110000_NASA_Report.txt,P-3B,N426NA,2011-03-28T11:00:00,UTC
2011_GR_NASA,OIB_GR_20110329110100_NASA_Report.txt,P-3B,N426NA,2011-03-29T11:01:00,UTC
2011_GR_NASA,OIB_GR_20110412101700_NASA_Report.txt,P-3B,N426NA,2011-04-12T10:17:00,UTC
2011_GR_NASA,OIB_GR_20110422142800_NASA_Report.txt,P-3B,N426NA,2011-04-22T14:28:00,UTC
2011_GR_NASA,OIB_GR_20110426101400_NASA_Report.txt,P-3B,N426NA,2011-04-26T10:14:00,UTC
2011_GR_NASA,OIB_GR_20110406103200_NASA_Report.txt,P-3B,N426NA,2011-04-06T10:32:00,UTC
2011_GR_NASA,OIB_GR_20110325085000_NASA_Report.txt,P-3B,N426NA,2011-03-25T08:50:00,UTC
2011_GR_NASA,OIB_GR_20110507114200_NASA_Report.txt,B-200,N529NA,2011-05-07T11:42:00,UTC
2011_GR_NASA,OIB_GR_20110512110500_NASA_Report.txt,P-3B,N426NA,2011-05-12T11:05:00,UTC
2011_GR_NASA,OIB_GR_20110421103300_NASA_Report.txt,B-200,N529NA,2011-04-21T10:33:00,UTC
2011_GR_NASA,OIB_GR_20110411103200_NASA_Report.txt,P-3B,N426NA,2011-04-11T10:32:00,UTC
2011_GR_NASA,OIB_GR_20110318111300_NASA_Report.txt,P-3B,N426NA,2011-03-18T11:13:00,UTC
2011_GR_NASA,OIB_GR_20110316110400_NASA_Report.txt,P-3B,N426NA,2011-03-16T11:04:00,UTC
2011_GR_NASA,OIB_GR_20110507110000_NASA_Report.txt,P-3B,N426NA,2011-05-07T11:00:00,UTC
2011_GR_NASA,OIB_GR_20110429111400_NASA_Report.txt,P-3B,N426NA,2011-04-29T11:14:00,UTC
2011_GR_NASA,OIB_GR_20110423102400_NASA_Report.txt,P-3B,N426NA,2011-04-23T10:24:00,UTC
2011_GR_NASA,OIB_GR_20110425101000_NASA_Report.txt,P-3B,N426NA,2011-04-25T10:10:00,UTC
2011_GR_NASA,OIB_GR_20110506160700_NASA_Report.txt,B-200,N529NA,2011-05-06T16:07:00,UTC
2011_GR_NASA,OIB_GR_20110409102500_NASA_Report.txt,P-3B,N426NA,2011-04-09T10:25:00,UTC
2011_GR_NASA,OIB_GR_20110505155200_NASA_Report.txt,B-200,N529NA,2011-05-05T15:52:00,UTC
2011_GR_NASA,OIB_GR_20110419101700_NASA_Report.txt,P-3B,N426NA,2011-04-19T10:17:00,UTC
2011_GR_NASA,OIB_GR_20110415161800_NASA_Report.txt,B-200,N529NA,2011-04-15T16:18:00,UTC
2012_AK_UAF,OIB_AK_20120829175500_UAF_Report.txt,DHC-3,N226UT,2012-08-29T17:55:00,UTC
2012_AK_UAF,OIB_AK_20120814194800_UAF_Report.txt,DHC-3,N226UT,2012-08-14T19:48:00,UTC
2012_AK_UAF,OIB_AK_20120316231500_UAF_Report.txt,DHC-3,N226UT,2012-03-16T23:15:00,UTC
2012_AK_UAF,OIB_AK_20120317205300_UAF_Report.txt,DHC-3,N226UT,2012-03-17T20:53:00,UTC
2012_AK_UAF,OIB_AK_20120815182000_UAF_Report.txt,DHC-3,N226UT,2012-08-15T18:20:00,UTC
2012_AK_UAF,OIB_AK_20120325181700_UAF_Report.txt,DHC-3,N226UT,2012-03-25T18:17:00,UTC
2012_AK_UAF,OIB_AK_20120817175300_UAF_Report.txt,DHC-3,N226UT,2012-08-17T17:53:00,UTC
2012_AK_UAF,OIB_AK_20120524182600_UAF_Report.txt,DHC-3,N226UT,2012-05-24T18:26:00,UTC
2012_AK_UAF,OIB_AK_20120816180200_UAF_Report.txt,DHC-3,N226UT,2012-08-16T18:02:00,UTC
2012_AK_UAF,OIB_AK_20120321191300_UAF_Report.txt,DHC-3,N226UT,2012-03-21T19:13:00,UTC
2012_AK_UAF,OIB_AK_20120322183900_UAF_Report.txt,DHC-3,N226UT,2012-03-22T18:39:00,UTC
2012_AK_UAF,OIB_AK_20120318192700_UAF_Report.txt,DHC-3,N226UT,2012-03-18T19:27:00,UTC
2012_AK_UAF,OIB_AK_20120320184900_UAF_Report.txt,DHC-3,N226UT,2012-03-20T18:49:00,UTC
2012_AK_UAF,OIB_AK_20120822162600_UAF_Report.txt,DHC-3,N226UT,2012-08-22T16:26:00,UTC
2012_AK_UAF,OIB_AK_20120830173000_UAF_Report.txt,DHC-3,N226UT,2012-08-30T17:30:00,UTC
2012_AK_UAF,OIB_AK_20120323184300_UAF_Report.txt,DHC-3,N226UT,2012-03-23T18:43:00,UTC
2012_AK_UAF,OIB_AK_20120821170800_UAF_Report.txt,DHC-3,N226UT,2012-08-21T17:08:00,UTC
2012_AN_NASA,OIB_AN_20121101120700_NASA_Report.txt,DC-8,N817NA,2012-11-01T12:07:00,UTC
2012_AN_NASA,OIB_AN_20121008055600_NASA_Report.txt,DC-8,N817NA,2012-10-08T05:56:00,UTC
2012_AN_NASA,OIB_AN_20121002181400_NASA_Report.txt,DC-8,N817NA,2012-10-02T18:14:00,UTC
2012_AN_NASA,OIB_AN_20121016133400_NASA_Report.txt,DC-8,N817NA,2012-10-16T13:34:00,UTC
2012_AN_NASA,OIB_AN_20121102151700_NASA_Report.txt,DC-8,N817NA,2012-11-02T15:17:00,UTC
2012_AN_NASA,OIB_AN_20121018120000_NASA_Report.txt,DC-8,N817NA,2012-10-18T12:00:00,UTC
2012_AN_NASA,OIB_AN_20121110132400_NASA_Report.txt,DC-8,N817NA,2012-11-10T13:24:00,UTC
2012_AN_NASA,OIB_AN_20121022120000_NASA_Report.txt,DC-8,N817NA,2012-10-22T12:00:00,UTC
2012_AN_NASA,OIB_AN_20121003170300_NASA_Report.txt,DC-8,N817NA,2012-10-03T17:03:00,UTC
2012_AN_NASA,OIB_AN_20121010125400_NASA_Report.txt,DC-8,N817NA,2012-10-10T12:54:00,UTC
2012_AN_NASA,OIB_AN_20121027115500_NASA_Report.txt,DC-8,N817NA,2012-10-27T11:55:00,UTC
2012_AN_NASA,OIB_AN_20121106165900_NASA_Report.txt,DC-8,N817NA,2012-11-06T16:59:00,UTC
2012_AN_NASA,OIB_AN_20121104120000_NASA_Report.txt,DC-8,N817NA,2012-11-04T12:00:00,UTC
2012_AN_NASA,OIB_AN_20121012120500_NASA_Report.txt,DC-8,N817NA,2012-10-12T12:05:00,UTC
2012_AN_NASA,OIB_AN_20121015115900_NASA_Report.txt,DC-8,N817NA,2012-10-15T11:59:00,UTC
2012_AN_NASA,OIB_AN_20121109140900_NASA_Report.txt,DC-8,N817NA,2012-11-09T14:09:00,UTC
2012_AN_NASA,OIB_AN_20121019140000_NASA_Report.txt,DC-8,N817NA,2012-10-19T14:00:00,UTC
2012_AN_NASA,OIB_AN_20121107163100_NASA_Report.txt,DC-8,N817NA,2012-11-07T16:31:00,UTC
2012_AN_NASA,OIB_AN_20121028135700_NASA_Report.txt,DC-8,N817NA,2012-10-28T13:57:00,UTC
2012_AN_NASA,OIB_AN_20121013132700_NASA_Report.txt,DC-8,N817NA,2012-10-13T13:27:00,UTC
2012_AN_NASA,OIB_AN_20121111021000_NASA_Report.txt,DC-8,N817NA,2012-11-11T02:10:00,UTC
2012_AN_NASA,OIB_AN_20121023133800_NASA_Report.txt,DC-8,N817NA,2012-10-23T13:38:00,UTC
2012_AN_NASA,OIB_AN_20121025122900_NASA_Report.txt,DC-8,N817NA,2012-10-25T12:29:00,UTC
2012_AN_UTIG,OIB_AN_20130116195900_UTIG_Report.txt,BT-67,C-GJKB,2013-01-16T19:59:00,UTC
2012_AN_UTIG,OIB_AN_20130110220800_UTIG_Report.txt,BT-67,C-GJKB,2013-01-10T22:08:00,UTC
2012_AN_UTIG,OIB_AN_20121122011200_UTIG_Report.txt,BT-67,C-GJKB,2012-11-22T01:12:00,UTC
2012_AN_UTIG,OIB_AN_20121110021000_UTIG_Report.txt,BT-67,C-GJKB,2012-11-10T02:10:00,UTC
2012_AN_UTIG,OIB_AN_20130115202900_UTIG_Report.txt,BT-67,C-GJKB,2013-01-15T20:29:00,UTC
2012_AN_UTIG,OIB_AN_20121113211000_UTIG_Report.txt,BT-67,C-GJKB,2012-11-13T21:10:00,UTC
2012_AN_UTIG,OIB_AN_20121123063200_UTIG_Report.txt,BT-67,C-GJKB,2012-11-23T06:32:00,UTC
2012_AN_UTIG,OIB_AN_20130121200000_UTIG_Report.txt,BT-67,C-GJKB,2013-01-21T20:00:00,UTC
2012_AN_UTIG,OIB_AN_20121210215600_UTIG_Report.txt,BT-67,C-GJKB,2012-12-10T21:56:00,UTC
2012_AN_UTIG,OIB_AN_20130119195000_UTIG_Report.txt,BT-67,C-GJKB,2013-01-19T19:50:00,UTC
2012_AN_UTIG,OIB_AN_20130113234100_UTIG_Report.txt,BT-67,C-GJKB,2013-01-13T23:41:00,UTC
2012_AN_UTIG,OIB_AN_20121201011000_UTIG_Report.txt,BT-67,C-GJKB,2012-12-01T01:10:00,UTC
2012_AN_UTIG,OIB_AN_20121112034000_UTIG_Report.txt,BT-67,C-GJKB,2012-11-12T03:40:00,UTC
2012_AN_UTIG,OIB_AN_20121126070500_UTIG_Report.txt,BT-67,C-GJKB,2012-11-26T07:05:00,UTC
2012_AN_UTIG,OIB_AN_20121113003800_UTIG_Report.txt,BT-67,C-GJKB,2012-11-13T00:38:00,UTC
2012_AN_UTIG,OIB_AN_20121122072000_UTIG_Report.txt,BT-67,C-GJKB,2012-11-22T07:20:00,UTC
2012_AN_UTIG,OIB_AN_20121130084800_UTIG_Report.txt,BT-67,C-GJKB,2012-11-30T08:48:00,UTC
2012_AN_UTIG,OIB_AN_20130121022400_UTIG_Report.txt,BT-67,C-GJKB,2013-01-21T02:24:00,UTC
2012_AN_UTIG,OIB_AN_20121203215600_UTIG_Report.txt,BT-67,C-GJKB,2012-12-03T21:56:00,UTC
2012_AN_UTIG,OIB_AN_20130120190700_UTIG_Report.txt,BT-67,C-GJKB,2013-01-20T19:07:00,UTC
2012_AN_UTIG,OIB_AN_20121201070500_UTIG_Report.txt,BT-67,C-GJKB,2012-12-01T07:05:00,UTC
2012_AN_UTIG,OIB_AN_20121130010000_UTIG_Report.txt,BT-67,C-GJKB,2012-11-30T01:00:00,UTC
2012_AN_UTIG,OIB_AN_20121202031400_UTIG_Report.txt,BT-67,C-GJKB,2012-12-02T03:14:00,UTC
2012_AN_UTIG,OIB_AN_20121123010500_UTIG_Report.txt,BT-67,C-GJKB,2012-11-23T01:05:00,UTC
2012_GR_NASA,OIB_GR_20120428121000_NASA_Report.txt,HU-25C,N525NA,2012-04-28T12:10:00,UTC
2012_GR_NASA,OIB_GR_20120317164800_NASA_Report.txt,P-3B,N426NA,2012-03-17T16:48:00,UTC
2012_GR_NASA,OIB_GR_20120421102200_NASA_Report.txt,P-3B,N426NA,2012-04-21T10:22:00,UTC
2012_GR_NASA,OIB_GR_20120327110000_NASA_Report.txt,P-3B,N426NA,2012-03-27T11:00:00,UTC
2012_GR_NASA,OIB_GR_20120511110200_NASA_Report.txt,P-3B,N426NA,2012-05-11T11:02:00,UTC
2012_GR_NASA,OIB_GR_20120509140300_NASA_Report.txt,HU-25C,N525NA,2012-05-09T14:03:00,UTC
2012_GR_NASA,OIB_GR_20120413103400_NASA_Report.txt,P-3B,N426NA,2012-04-13T10:34:00,UTC
2012_GR_NASA,OIB_GR_20120423101900_NASA_Report.txt,P-3B,N426NA,2012-04-23T10:19:00,UTC
2012_GR_NASA,OIB_GR_20120505103000_NASA_Report.txt,HU-25C,N525NA,2012-05-05T10:30:00,UTC
2012_GR_NASA,OIB_GR_20120510102000_NASA_Report.txt,HU-25C,N525NA,2012-05-10T10:20:00,UTC
2012_GR_NASA,OIB_GR_20120507150300_NASA_Report.txt,HU-25C,N525NA,2012-05-07T15:03:00,UTC
2012_GR_NASA,OIB_GR_20120507102000_NASA_Report.txt,HU-25C,N525NA,2012-05-07T10:20:00,UTC
2012_GR_NASA,OIB_GR_20120502110600_NASA_Report.txt,P-3B,N426NA,2012-05-02T11:06:00,UTC
2012_GR_NASA,OIB_GR_20120418101500_NASA_Report.txt,P-3B,N426NA,2012-04-18T10:15:00,UTC
2012_GR_NASA,OIB_GR_20120503113800_NASA_Report.txt,P-3B,N426NA,2012-05-03T11:38:00,UTC
2012_GR_NASA,OIB_GR_20120514110000_NASA_Report.txt,P-3B,N426NA,2012-05-14T11:00:00,UTC
2012_GR_NASA,OIB_GR_20120326110000_NASA_Report.txt,P-3B,N426NA,2012-03-26T11:00:00,UTC
2012_GR_NASA,OIB_GR_20120417132300_NASA_Report.txt,P-3B,N426NA,2012-04-17T13:23:00,UTC
2012_GR_NASA,OIB_GR_20120330110000_NASA_Report.txt,P-3B,N426NA,2012-03-30T11:00:00,UTC
2012_GR_NASA,OIB_GR_20120508110000_NASA_Report.txt,P-3B,N426NA,2012-05-08T11:00:00,UTC
2012_GR_NASA,OIB_GR_20120504110000_NASA_Report.txt,HU-25C,N525NA,2012-05-04T11:00:00,UTC
2012_GR_NASA,OIB_GR_20120410122000_NASA_Report.txt,P-3B,N426NA,2012-04-10T12:20:00,UTC
2012_GR_NASA,OIB_GR_20120419102600_NASA_Report.txt,P-3B,N426NA,2012-04-19T10:26:00,UTC
2012_GR_NASA,OIB_GR_20120517110000_NASA_Report.txt,P-3B,N426NA,2012-05-17T11:00:00,UTC
2012_GR_NASA,OIB_GR_20120411110400_NASA_Report.txt,P-3B,N426NA,2012-04-11T11:04:00,UTC
2012_GR_NASA,OIB_GR_20120329110000_NASA_Report.txt,P-3B,N426NA,2012-03-29T11:00:00,UTC
2012_GR_NASA,OIB_GR_20120328105900_NASA_Report.txt,P-3B,N426NA,2012-03-28T10:59:00,UTC
2012_GR_NASA,OIB_GR_20120503101500_NASA_Report.txt,HU-25C,N525NA,2012-05-03T10:15:00,UTC
2012_GR_NASA,OIB_GR_20120510143000_NASA_Report.txt,HU-25C,N525NA,2012-05-10T14:30:00,UTC
2012_GR_NASA,OIB_GR_20120502114700_NASA_Report.txt,HU-25C,N525NA,2012-05-02T11:47:00,UTC
2012_GR_NASA,OIB_GR_20120508102000_NASA_Report.txt,HU-25C,N525NA,2012-05-08T10:20:00,UTC
2012_GR_NASA,OIB_GR_20120322110100_NASA_Report.txt,P-3B,N426NA,2012-03-22T11:01:00,UTC
2012_GR_NASA,OIB_GR_20120319095300_NASA_Report.txt,P-3B,N426NA,2012-03-19T09:53:00,UTC
2012_GR_NASA,OIB_GR_20120316165800_NASA_Report.txt,P-3B,N426NA,2012-03-16T16:58:00,UTC
2012_GR_NASA,OIB_GR_20120430170000_NASA_Report.txt,HU-25C,N525NA,2012-04-30T17:00:00,UTC
2012_GR_NASA,OIB_GR_20120505145000_NASA_Report.txt,HU-25C,N525NA,2012-05-05T14:50:00,UTC
2012_GR_NASA,OIB_GR_20120428105800_NASA_Report.txt,P-3B,N426NA,2012-04-28T10:58:00,UTC
2012_GR_NASA,OIB_GR_20120507110000_NASA_Report.txt,P-3B,N426NA,2012-05-07T11:00:00,UTC
2012_GR_NASA,OIB_GR_20120414103100_NASA_Report.txt,P-3B,N426NA,2012-04-14T10:31:00,UTC
2012_GR_NASA,OIB_GR_20120321110400_NASA_Report.txt,P-3B,N426NA,2012-03-21T11:04:00,UTC
2012_GR_NASA,OIB_GR_20120314122100_NASA_Report.txt,P-3B,N426NA,2012-03-14T12:21:00,UTC
2012_GR_NASA,OIB_GR_20120501132300_NASA_Report.txt,HU-25C,N525NA,2012-05-01T13:23:00,UTC
2012_GR_NASA,OIB_GR_20120516110000_NASA_Report.txt,P-3B,N426NA,2012-05-16T11:00:00,UTC
2012_GR_NASA,OIB_GR_20120315170400_NASA_Report.txt,P-3B,N426NA,2012-03-15T17:04:00,UTC
2012_GR_NASA,OIB_GR_20120510110000_NASA_Report.txt,P-3B,N426NA,2012-05-10T11:00:00,UTC
2012_GR_NASA,OIB_GR_20120425102800_NASA_Report.txt,P-3B,N426NA,2012-04-25T10:28:00,UTC
2012_GR_NASA,OIB_GR_20120509102000_NASA_Report.txt,HU-25C,N525NA,2012-05-09T10:20:00,UTC
2012_GR_NASA,OIB_GR_20120402110000_NASA_Report.txt,P-3B,N426NA,2012-04-02T11:00:00,UTC
2012_GR_NASA,OIB_GR_20120323110100_NASA_Report.txt,P-3B,N426NA,2012-03-23T11:01:00,UTC
2012_GR_NASA,OIB_GR_20120404110000_NASA_Report.txt,P-3B,N426NA,2012-04-04T11:00:00,UTC
2012_GR_NASA,OIB_GR_20120429103000_NASA_Report.txt,P-3B,N426NA,2012-04-29T10:30:00,UTC
2012_GR_NASA,OIB_GR_20120416103200_NASA_Report.txt,P-3B,N426NA,2012-04-16T10:32:00,UTC
2012_GR_NASA,OIB_GR_20120430123000_NASA_Report.txt,P-3B,N426NA,2012-04-30T12:30:00,UTC
2012_GR_NASA,OIB_GR_20120420101900_NASA_Report.txt,P-3B,N426NA,2012-04-20T10:19:00,UTC
2012_GR_NASA,OIB_GR_20120504110200_NASA_Report.txt,P-3B,N426NA,2012-05-04T11:02:00,UTC
2012_GR_NASA,OIB_GR_20120515112400_NASA_Report.txt,P-3B,N426NA,2012-05-15T11:24:00,UTC
2012_GR_NASA,OIB_GR_20120430112400_NASA_Report.txt,HU-25C,N525NA,2012-04-30T11:24:00,UTC
2012_GR_NASA,OIB_GR_20120412102500_NASA_Report.txt,P-3B,N426NA,2012-04-12T10:25:00,UTC
2012_GR_NASA,OIB_GR_20120509110300_NASA_Report.txt,P-3B,N426NA,2012-05-09T11:03:00,UTC
2013_AN_NASA,OIB_AN_20131118195000_NASA_Report.txt,P-3B,N426NA,2013-11-18T19:50:00,UTC
2013_AN_NASA,OIB_AN_20131126194100_NASA_Report.txt,P-3B,N426NA,2013-11-26T19:41:00,UTC
2013_AN_NASA,OIB_AN_20131120204400_NASA_Report.txt,P-3B,N426NA,2013-11-20T20:44:00,UTC
2013_AN_NASA,OIB_AN_20131125195200_NASA_Report.txt,P-3B,N426NA,2013-11-25T19:52:00,UTC
2013_AN_NASA,OIB_AN_20131127215000_NASA_Report.txt,P-3B,N426NA,2013-11-27T21:50:00,UTC
2013_AN_NASA,OIB_AN_20131119210900_NASA_Report.txt,P-3B,N426NA,2013-11-19T21:09:00,UTC
2013_GR_NASA,OIB_GR_20131115121300_NASA_Report.txt,C-130,N439NA,2013-11-15T12:13:00,UTC
2013_GR_NASA,OIB_GR_20130502110000_NASA_Report.txt,P-3B,N426NA,2013-05-02T11:00:00,UTC
2013_GR_NASA,OIB_GR_20130323155300_NASA_Report.txt,P-3B,N426NA,2013-03-23T15:53:00,UTC
2013_GR_NASA,OIB_GR_20130402113000_NASA_Report.txt,P-3B,N426NA,2013-04-02T11:30:00,UTC
2013_GR_NASA,OIB_GR_20131105120000_NASA_Report.txt,C-130,N439NA,2013-11-05T12:00:00,UTC
2013_GR_NASA,OIB_GR_20130502193000_NASA_Report.txt,P-3B,N426NA,2013-05-02T19:30:00,UTC
2013_GR_NASA,OIB_GR_20130412104400_NASA_Report.txt,P-3B,N426NA,2013-04-12T10:44:00,UTC
2013_GR_NASA,OIB_GR_20130314180500_NASA_Report.txt,P-3B,N426NA,2013-03-14T18:05:00,UTC
2013_GR_NASA,OIB_GR_20130314150200_NASA_Report.txt,P-3B,N426NA,2013-03-14T15:02:00,UTC
2013_GR_NASA,OIB_GR_20130327110100_NASA_Report.txt,P-3B,N426NA,2013-03-27T11:01:00,UTC
2013_GR_NASA,OIB_GR_20131109114500_NASA_Report.txt,C-130,N439NA,2013-11-09T11:45:00,UTC
2013_GR_NASA,OIB_GR_20130409105000_NASA_Report.txt,P-3B,N426NA,2013-04-09T10:50:00,UTC
2013_GR_NASA,OIB_GR_20131026163800_NASA_Report.txt,C-130,N439NA,2013-10-26T16:38:00,UTC
2013_GR_NASA,OIB_GR_20130422110500_NASA_Report.txt,P-3B,N426NA,2013-04-22T11:05:00,UTC
2013_GR_NASA,OIB_GR_20130411103700_NASA_Report.txt,P-3B,N426NA,2013-04-11T10:37:00,UTC
2013_GR_NASA,OIB_GR_20131112144000_NASA_Report.txt,C-130,N439NA,2013-11-12T14:40:00,UTC
2013_GR_NASA,OIB_GR_20130408103500_NASA_Report.txt,P-3B,N426NA,2013-04-08T10:35:00,UTC
2013_GR_NASA,OIB_GR_20130318101500_NASA_Report.txt,P-3B,N426NA,2013-03-18T10:15:00,UTC
2013_GR_NASA,OIB_GR_20130423110300_NASA_Report.txt,P-3B,N426NA,2013-04-23T11:03:00,UTC
2013_GR_NASA,OIB_GR_20131106125500_NASA_Report.txt,C-130,N439NA,2013-11-06T12:55:00,UTC
2013_GR_NASA,OIB_GR_20130324154600_NASA_Report.txt,P-3B,N426NA,2013-03-24T15:46:00,UTC
2013_GR_NASA,OIB_GR_20130420105300_NASA_Report.txt,P-3B,N426NA,2013-04-20T10:53:00,UTC
2013_GR_NASA,OIB_GR_20131104132500_NASA_Report.txt,C-130,N439NA,2013-11-04T13:25:00,UTC
