Date, Dem_Tarball, Ortho_Tarball, Camera_Tarball, Summary_Tarball, Have_Dem_Previews, Have_Ortho_Previews
20150327, /u/smcmich1/icebridge/output/DEM_GR_20150327_V20171220.tar, /u/smcmich1/icebridge/ortho/ORTHO_GR_20150327_V20171220.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20150327_V20180412.tar, /u/smcmich1/icebridge/summaries/SUMMARY_GR_20150327_V20171220.tar, True, True
20150330, /u/smcmich1/icebridge/output/DEM_GR_20150330_V20171212.tar, /u/smcmich1/icebridge/ortho/ORTHO_GR_20150330_V20171212.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20150330_V20180228.tar, /u/smcmich1/icebridge/summaries/SUMMARY_GR_20150330_V20171212.tar, True, True
20150401, /u/smcmich1/icebridge/output/DEM_GR_20150401_V20171204.tar, /u/smcmich1/icebridge/ortho/ORTHO_GR_20150401_V20171204.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20150401_V20180413.tar, /u/smcmich1/icebridge/summaries/SUMMARY_GR_20150401_V20171204.tar, True, True
20150403, /u/smcmich1/icebridge/output/DEM_GR_20150403_V20171220.tar, /u/smcmich1/icebridge/ortho/ORTHO_GR_20150403_V20171220.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20150403_V20180413.tar, /u/smcmich1/icebridge/summaries/SUMMARY_GR_20150403_V20171220.tar, True, True
20160419, /u/smcmich1/icebridge/output/DEM_GR_20160419_V20180327.tar, /u/smcmich1/icebridge/ortho/ORTHO_GR_20160419_V20180327.tar, /u/smcmich1/icebridge/camera/CAMERA_GR_20160419_V20180327.tar, /u/smcmich1/icebridge/summaries/SUMMARY_GR_20160419_V20180327.tar, True, True
20160420, /u/smcmich1/icebridge/output/DEM_GR_20160420_V20180330.tar, /u/smcmich1/icebridge/ortho/ORTHO_GR_20160420_V20180330.tar, /u/smcmich1/icebridge/camera/CAMERA_GR_20160420_V20180330.tar, /u/smcmich1/icebridge/summaries/SUMMARY_GR_20160420_V20180330.tar, True, True
20160421, /u/smcmich1/icebridge/output/DEM_GR_20160421_V20180330.tar, /u/smcmich1/icebridge/ortho/ORTHO_GR_20160421_V20180330.tar, /u/smcmich1/icebridge/camera/CAMERA_GR_20160421_V20180330.tar, /u/smcmich1/icebridge/summaries/SUMMARY_GR_20160421_V20180330.tar, True, True
20160429, /u/smcmich1/icebridge/output/DEM_GR_20160429_V20180331.tar, /u/smcmich1/icebridge/ortho/ORTHO_GR_20160429_V20180331.tar, /u/smcmich1/icebridge/camera/CAMERA_GR_20160429_V20180331.tar, /u/smcmich1/icebridge/summaries/SUMMARY_GR_20160429_V20180331.tar, True, True
20160503, /u/smcmich1/icebridge/output/DEM_GR_20160503_V20180401.tar, /u/smcmich1/icebridge/ortho/ORTHO_GR_20160503_V20180401.tar, /u/smcmich1/icebridge/camera/CAMERA_GR_20160503_V20180401.tar, /u/smcmich1/icebridge/summaries/SUMMARY_GR_20160503_V20180401.tar, True, True
20160504, /u/smcmich1/icebridge/output/DEM_GR_20160504_V20180401.tar, /u/smcmich1/icebridge/ortho/ORTHO_GR_20160504_V20180401.tar, /u/smcmich1/icebridge/camera/CAMERA_GR_20160504_V20180401.tar, /u/smcmich1/icebridge/summaries/SUMMARY_GR_20160504_V20180401.tar, True, True
20150319, /u/smcmich1/icebridge/output/DEM_GR_20150319_V20171218.tar, /u/smcmich1/icebridge/ortho/ORTHO_GR_20150319_V20171218.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20150319_V20180412.tar, /u/smcmich1/icebridge/summaries/SUMMARY_GR_20150319_V20171218.tar, True, True
20150408, /u/smcmich1/icebridge/output/DEM_GR_20150408_V20180415.tar, /u/smcmich1/icebridge/ortho/ORTHO_GR_20150408_V20180415.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20150408_V20180422.tar, /u/smcmich1/icebridge/summaries/SUMMARY_GR_20150408_V20180415.tar, True, True
20150410, /u/smcmich1/icebridge/output/DEM_GR_20150410_V20180414.tar, /u/smcmich1/icebridge/ortho/ORTHO_GR_20150410_V20180414.tar, /u/smcmich1/icebridge/camera/CAMERA_GR_20150410_V20180414.tar, /u/smcmich1/icebridge/summaries/SUMMARY_GR_20150410_V20180414.tar, True, True
20150324, /u/smcmich1/icebridge/output/DEM_GR_20150324_V20171217.tar, /u/smcmich1/icebridge/ortho/ORTHO_GR_20150324_V20171217.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20150324_V20180412.tar, /u/smcmich1/icebridge/summaries/SUMMARY_GR_20150324_V20171217.tar, True, True
20150325, /u/smcmich1/icebridge/output/DEM_GR_20150325_V20171222.tar, /u/smcmich1/icebridge/ortho/ORTHO_GR_20150325_V20171222.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20150325_V20180412.tar, /u/smcmich1/icebridge/summaries/SUMMARY_GR_20150325_V20171222.tar, True, True
20150329, /u/smcmich1/icebridge/output/DEM_GR_20150329_V20171209.tar, /u/smcmich1/icebridge/ortho/ORTHO_GR_20150329_V20171209.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20150329_V20180413.tar, /u/smcmich1/icebridge/summaries/SUMMARY_GR_20150329_V20171209.tar, True, True
20150411, /u/smcmich1/icebridge/output/DEM_GR_20150411_V20180608.tar, /u/smcmich1/icebridge/ortho/ORTHO_GR_20150411_V20180608.tar, /u/smcmich1/icebridge/camera/CAMERA_GR_20150411_V20180608.tar, /u/smcmich1/icebridge/summaries/SUMMARY_GR_20150411_V20180608.tar, True, True
20150413, /u/smcmich1/icebridge/output/DEM_GR_20150413_V20180416.tar, /u/smcmich1/icebridge/ortho/ORTHO_GR_20150413_V20180416.tar, /u/smcmich1/icebridge/camera/CAMERA_GR_20150413_V20180416.tar, /u/smcmich1/icebridge/summaries/SUMMARY_GR_20150413_V20180416.tar, True, True
20150417, /u/smcmich1/icebridge/output/DEM_GR_20150417_V20180420.tar, /u/smcmich1/icebridge/ortho/ORTHO_GR_20150417_V20180420.tar, /u/smcmich1/icebridge/camera/CAMERA_GR_20150417_V20180420.tar, /u/smcmich1/icebridge/summaries/SUMMARY_GR_20150417_V20180420.tar, True, True
20150421, /u/smcmich1/icebridge/output/DEM_GR_20150421_V20180423.tar, /u/smcmich1/icebridge/ortho/ORTHO_GR_20150421_V20180423.tar, /u/smcmich1/icebridge/camera/CAMERA_GR_20150421_V20180423.tar, /u/smcmich1/icebridge/summaries/SUMMARY_GR_20150421_V20180423.tar, True, True
20150422, /u/smcmich1/icebridge/output/DEM_GR_20150422_V20180423.tar, /u/smcmich1/icebridge/ortho/ORTHO_GR_20150422_V20180423.tar, /u/smcmich1/icebridge/camera/CAMERA_GR_20150422_V20180423.tar, /u/smcmich1/icebridge/summaries/SUMMARY_GR_20150422_V20180423.tar, True, True
20150326, /u/smcmich1/icebridge/output/DEM_GR_20150326_V20171218.tar, /u/smcmich1/icebridge/ortho/ORTHO_GR_20150326_V20171218.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20150326_V20180412.tar, /u/smcmich1/icebridge/summaries/SUMMARY_GR_20150326_V20171218.tar, True, True
20150423, /u/smcmich1/icebridge/output/DEM_GR_20150423_V20180602.tar, /u/smcmich1/icebridge/ortho/ORTHO_GR_20150423_V20180602.tar, /u/smcmich1/icebridge/camera/CAMERA_GR_20150423_V20180602.tar, /u/smcmich1/icebridge/summaries/SUMMARY_GR_20150423_V20180602.tar, True, True
20150424, /u/smcmich1/icebridge/output/DEM_GR_20150424_V20180425.tar, /u/smcmich1/icebridge/ortho/ORTHO_GR_20150424_V20180425.tar, /u/smcmich1/icebridge/camera/CAMERA_GR_20150424_V20180425.tar, /u/smcmich1/icebridge/summaries/SUMMARY_GR_20150424_V20180425.tar, True, True
20150425, /u/smcmich1/icebridge/output/DEM_GR_20150425_V20180605.tar, /u/smcmich1/icebridge/ortho/ORTHO_GR_20150425_V20180605.tar, /u/smcmich1/icebridge/camera/CAMERA_GR_20150425_V20180605.tar, /u/smcmich1/icebridge/summaries/SUMMARY_GR_20150425_V20180605.tar, True, True
20150427, /u/smcmich1/icebridge/output/DEM_GR_20150427_V20180314.tar, /u/smcmich1/icebridge/ortho/ORTHO_GR_20150427_V20180314.tar, /u/smcmich1/icebridge/camera/CAMERA_GR_20150427_V20180314.tar, /u/smcmich1/icebridge/summaries/SUMMARY_GR_20150427_V20180314.tar, True, True
20150428, /u/smcmich1/icebridge/output/DEM_GR_20150428_V20180311.tar, /u/smcmich1/icebridge/ortho/ORTHO_GR_20150428_V20180311.tar, /u/smcmich1/icebridge/camera/CAMERA_GR_20150428_V20180311.tar, /u/smcmich1/icebridge/summaries/SUMMARY_GR_20150428_V20180311.tar, True, True
20150501, /u/smcmich1/icebridge/output/DEM_GR_20150501_V20180316.tar, /u/smcmich1/icebridge/ortho/ORTHO_GR_20150501_V20180316.tar, /u/smcmich1/icebridge/camera/CAMERA_GR_20150501_V20180316.tar, /u/smcmich1/icebridge/summaries/SUMMARY_GR_20150501_V20180316.tar, True, True
20150505, /u/smcmich1/icebridge/oleg_dems/DEM_GR_20150505_V20180203.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_GR_20150505_V20180203.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20150505_V20180203.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_GR_20150505_V20180203.tar, True, True
20150506, /u/smcmich1/icebridge/output/DEM_GR_20150506_V20180308.tar, /u/smcmich1/icebridge/ortho/ORTHO_GR_20150506_V20180308.tar, /u/smcmich1/icebridge/camera/CAMERA_GR_20150506_V20180308.tar, /u/smcmich1/icebridge/summaries/SUMMARY_GR_20150506_V20180308.tar, True, True
20150507, /u/smcmich1/icebridge/output/DEM_GR_20150507_V20180304.tar, /u/smcmich1/icebridge/ortho/ORTHO_GR_20150507_V20180304.tar, /u/smcmich1/icebridge/camera/CAMERA_GR_20150507_V20180304.tar, /u/smcmich1/icebridge/summaries/SUMMARY_GR_20150507_V20180304.tar, True, True
20150508, /u/smcmich1/icebridge/output/DEM_GR_20150508_V20171203.tar, /u/smcmich1/icebridge/ortho/ORTHO_GR_20150508_V20171203.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20150508_V20180415.tar, /u/smcmich1/icebridge/summaries/SUMMARY_GR_20150508_V20171203.tar, True, True
20150511, /u/smcmich1/icebridge/output/DEM_GR_20150511_V20180304.tar, /u/smcmich1/icebridge/ortho/ORTHO_GR_20150511_V20180304.tar, /u/smcmich1/icebridge/camera/CAMERA_GR_20150511_V20180304.tar, /u/smcmich1/icebridge/summaries/SUMMARY_GR_20150511_V20180304.tar, True, True
20150512, /u/smcmich1/icebridge/output/DEM_GR_20150512_V20180307.tar, /u/smcmich1/icebridge/ortho/ORTHO_GR_20150512_V20180307.tar, /u/smcmich1/icebridge/camera/CAMERA_GR_20150512_V20180307.tar, /u/smcmich1/icebridge/summaries/SUMMARY_GR_20150512_V20180307.tar, True, True
20150515, /u/smcmich1/icebridge/output/DEM_GR_20150515_V20180301.tar, /u/smcmich1/icebridge/ortho/ORTHO_GR_20150515_V20180301.tar, /u/smcmich1/icebridge/camera/CAMERA_GR_20150515_V20180301.tar, /u/smcmich1/icebridge/summaries/SUMMARY_GR_20150515_V20180301.tar, True, True
20150923, /u/smcmich1/icebridge/oleg_dems/DEM_GR_20150923_V20180314.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_GR_20150923_V20180314.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20150923_V20180314.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_GR_20150923_V20180314.tar, True, True
20150924, /u/smcmich1/icebridge/oleg_dems/DEM_GR_20150924_V20180314.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_GR_20150924_V20180314.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20150924_V20180314.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_GR_20150924_V20180314.tar, True, True
20150925, /u/smcmich1/icebridge/oleg_dems/DEM_GR_20150925_V20180314.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_GR_20150925_V20180314.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20150925_V20180314.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_GR_20150925_V20180314.tar, True, True
20150928, /u/smcmich1/icebridge/output/DEM_GR_20150928_V20171203.tar, /u/smcmich1/icebridge/ortho/ORTHO_GR_20150928_V20171203.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20150928_V20180301.tar, /u/smcmich1/icebridge/summaries/SUMMARY_GR_20150928_V20171203.tar, True, True
20150930, /u/smcmich1/icebridge/oleg_dems/DEM_GR_20150930_V20180301.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_GR_20150930_V20180301.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20150930_V20180301.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_GR_20150930_V20180301.tar, True, True
20151005, /u/smcmich1/icebridge/output/DEM_GR_20151005_V20171212.tar, /u/smcmich1/icebridge/ortho/ORTHO_GR_20151005_V20171212.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20151005_V20180301.tar, /u/smcmich1/icebridge/summaries/SUMMARY_GR_20151005_V20171212.tar, True, True
20151006, /u/smcmich1/icebridge/oleg_dems/DEM_GR_20151006_V20180314.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_GR_20151006_V20180314.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20151006_V20180314.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_GR_20151006_V20180314.tar, True, True
20151008, /u/smcmich1/icebridge/oleg_dems/DEM_GR_20151008_V20180314.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_GR_20151008_V20180314.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20151008_V20180314.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_GR_20151008_V20180314.tar, True, True
20151009, /u/smcmich1/icebridge/oleg_dems/DEM_GR_20151009_V20180319.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_GR_20151009_V20180319.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20151009_V20180319.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_GR_20151009_V20180319.tar, True, True
20151013, /u/smcmich1/icebridge/oleg_dems/DEM_GR_20151013_V20180322.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_GR_20151013_V20180322.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20151013_V20180322.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_GR_20151013_V20180322.tar, True, True
20151018, /u/smcmich1/icebridge/oleg_dems/DEM_GR_20151018_V20180322.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_GR_20151018_V20180322.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20151018_V20180322.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_GR_20151018_V20180322.tar, True, True
20151019, /u/smcmich1/icebridge/oleg_dems/DEM_GR_20151019_V20180320.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_GR_20151019_V20180320.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20151019_V20180320.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_GR_20151019_V20180320.tar, True, True
20151020, /u/smcmich1/icebridge/oleg_dems/DEM_GR_20151020_V20180320.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_GR_20151020_V20180320.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20151020_V20180320.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_GR_20151020_V20180320.tar, True, True
20151021, /u/smcmich1/icebridge/oleg_dems/DEM_GR_20151021_V20180319.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_GR_20151021_V20180319.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20151021_V20180319.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_GR_20151021_V20180319.tar, True, True
20150922, /u/smcmich1/icebridge/oleg_dems/DEM_AN_20150922_V20180301.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_AN_20150922_V20180301.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_AN_20150922_V20180301.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_AN_20150922_V20180301.tar, True, True
20150926, /u/smcmich1/icebridge/oleg_dems/DEM_AN_20150926_V20180301.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_AN_20150926_V20180301.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_AN_20150926_V20180301.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_AN_20150926_V20180301.tar, True, True
20150929, /u/smcmich1/icebridge/oleg_dems/DEM_AN_20150929_V20180305.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_AN_20150929_V20180305.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_AN_20150929_V20180305.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_AN_20150929_V20180305.tar, True, True
20151003, /u/smcmich1/icebridge/oleg_dems/DEM_AN_20151003_V20180302.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_AN_20151003_V20180302.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_AN_20151003_V20180302.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_AN_20151003_V20180302.tar, True, True
20151007, /u/smcmich1/icebridge/oleg_dems/DEM_AN_20151007_V20180305.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_AN_20151007_V20180305.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_AN_20151007_V20180305.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_AN_20151007_V20180305.tar, True, True
20151010, /u/smcmich1/icebridge/oleg_dems/DEM_AN_20151010_V20180305.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_AN_20151010_V20180305.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_AN_20151010_V20180305.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_AN_20151010_V20180305.tar, True, True
20151012, /u/smcmich1/icebridge/oleg_dems/DEM_AN_20151012_V20180305.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_AN_20151012_V20180305.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_AN_20151012_V20180305.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_AN_20151012_V20180305.tar, True, True
20151014, /u/smcmich1/icebridge/oleg_dems/DEM_AN_20151014_V20180216.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_AN_20151014_V20180216.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_AN_20151014_V20180216.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_AN_20151014_V20180216.tar, True, True
20151017, /u/smcmich1/icebridge/oleg_dems/DEM_AN_20151017_V20180305.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_AN_20151017_V20180305.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_AN_20151017_V20180305.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_AN_20151017_V20180305.tar, True, True
20151025, /u/smcmich1/icebridge/oleg_dems/DEM_AN_20151025_V20180216.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_AN_20151025_V20180216.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_AN_20151025_V20180216.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_AN_20151025_V20180216.tar, True, True
20151027, /u/smcmich1/icebridge/oleg_dems/DEM_AN_20151027_V20180305.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_AN_20151027_V20180305.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_AN_20151027_V20180305.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_AN_20151027_V20180305.tar, True, True
20151029, /u/smcmich1/icebridge/oleg_dems/DEM_AN_20151029_V20180305.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_AN_20151029_V20180305.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_AN_20151029_V20180305.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_AN_20151029_V20180305.tar, True, True
20151031, /u/smcmich1/icebridge/oleg_dems/DEM_AN_20151031_V20180305.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_AN_20151031_V20180305.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_AN_20151031_V20180305.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_AN_20151031_V20180305.tar, True, True
20141016, /u/smcmich1/icebridge/oleg_dems/DEM_AN_20141016_V20180810.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_AN_20141016_V20180810.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_AN_20141016_V20180810.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_AN_20141016_V20180810.tar, True, True
20141018, /u/smcmich1/icebridge/oleg_dems/DEM_AN_20141018_V20180406.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_AN_20141018_V20180406.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_AN_20141018_V20180406.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_AN_20141018_V20180406.tar, True, True
20141020, /u/smcmich1/icebridge/oleg_dems/DEM_AN_20141020_V20180807.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_AN_20141020_V20180807.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_AN_20141020_V20180807.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_AN_20141020_V20180807.tar, True, True
20141025, /u/smcmich1/icebridge/oleg_dems/DEM_AN_20141025_V20180210.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_AN_20141025_V20180210.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_AN_20141025_V20180210.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_AN_20141025_V20180210.tar, True, True
20141026, /u/smcmich1/icebridge/oleg_dems/DEM_AN_20141026_V20180210.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_AN_20141026_V20180210.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_AN_20141026_V20180210.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_AN_20141026_V20180210.tar, True, True
20141028, /u/smcmich1/icebridge/oleg_dems/DEM_AN_20141028_V20180210.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_AN_20141028_V20180210.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_AN_20141028_V20180210.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_AN_20141028_V20180210.tar, True, True
20141029, /u/smcmich1/icebridge/oleg_dems/DEM_AN_20141029_V20180203.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_AN_20141029_V20180203.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_AN_20141029_V20180203.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_AN_20141029_V20180203.tar, True, True
20141102, /u/smcmich1/icebridge/oleg_dems/DEM_AN_20141102_V20180211.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_AN_20141102_V20180211.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_AN_20141102_V20180211.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_AN_20141102_V20180211.tar, True, True
20141103, /u/smcmich1/icebridge/oleg_dems/DEM_AN_20141103_V20180211.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_AN_20141103_V20180211.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_AN_20141103_V20180211.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_AN_20141103_V20180211.tar, True, True
20141105, /u/smcmich1/icebridge/oleg_dems/DEM_AN_20141105_V20180212.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_AN_20141105_V20180212.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_AN_20141105_V20180212.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_AN_20141105_V20180212.tar, True, True
20141106, /u/smcmich1/icebridge/oleg_dems/DEM_AN_20141106_V20180212.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_AN_20141106_V20180212.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_AN_20141106_V20180212.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_AN_20141106_V20180212.tar, True, True
20141107, /u/smcmich1/icebridge/oleg_dems/DEM_AN_20141107_V20180411.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_AN_20141107_V20180411.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_AN_20141107_V20180411.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_AN_20141107_V20180411.tar, True, True
20141108, /u/smcmich1/icebridge/oleg_dems/DEM_AN_20141108_V20180219.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_AN_20141108_V20180219.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_AN_20141108_V20180219.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_AN_20141108_V20180219.tar, True, True
20141110, /u/smcmich1/icebridge/oleg_dems/DEM_AN_20141110_V20180223.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_AN_20141110_V20180223.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_AN_20141110_V20180223.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_AN_20141110_V20180223.tar, True, True
20141111, /u/smcmich1/icebridge/oleg_dems/DEM_AN_20141111_V20180219.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_AN_20141111_V20180219.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_AN_20141111_V20180219.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_AN_20141111_V20180219.tar, True, True
20140315, /u/smcmich1/icebridge/oleg_dems/DEM_GR_20140315_V20171213.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_GR_20140315_V20171213.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20140315_V20171213.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_GR_20140315_V20171213.tar, True, True
20140317, /u/smcmich1/icebridge/oleg_dems/DEM_GR_20140317_V20171201.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_GR_20140317_V20171201.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20140317_V20171201.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_GR_20140317_V20171201.tar, True, True
20140319, /u/smcmich1/icebridge/oleg_dems/DEM_GR_20140319_V20171201.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_GR_20140319_V20171201.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20140319_V20171201.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_GR_20140319_V20171201.tar, True, True
20140321, /u/smcmich1/icebridge/oleg_dems/DEM_GR_20140321_V20171217.tar, /u/smcmich1/icebridge/oleg_ortho/ORTHO_GR_20140321_V20171217.tar, /u/smcmich1/icebridge/oleg_cameras/CAMERA_GR_20140321_V20171217.tar, /u/smcmich1/icebridge/oleg_summaries/SUMMARY_GR_20140321_V20171217.tar, True, True
